id_compra,sexo_biologico,idade_cliente,regiao_cliente,categoria_produto,preco_unitario,quantidade,total_compra,tempo_entrega,avaliacao
88b96366-b707-4b47-a50c-153fef69a637,Feminino,33,Sudeste,Papelaria e Escritório,170.06,5,850.3,8,3
32b322f9-52c2-41c2-9f2c-32463abe2dbf,Masculino,42,Nordeste,Casa e Mobílias,746.25,3,2238.75,13,5
4c95dd44-0e03-4cb8-9259-faf66cf248b9,Masculino,36,Nordeste,Esporte e Lazer,573.46,1,573.46,10,1
b1a875de-1fda-4ff8-b337-5698bb1806de,Masculino,39,Norte,Esporte e Lazer,552.38,3,1657.14,14,2
042ae796-5f40-4af3-bd0e-b628550596c0,Feminino,23,Sudeste,Casa e Mobílias,379.85,1,379.85,16,4
500c2113-aa22-4e9d-b5ac-63f7a368fb1f,Masculino,51,Centro-Oeste,Papelaria e Escritório,140.4,7,982.8,13,4
cb3dc8a6-d725-4b75-9b09-2e4560659e8e,Masculino,30,Sudeste,Esporte e Lazer,148.58,9,1337.22,8,3
59d54bfb-cdba-40d7-b05a-fde348c11469,Feminino,32,Sudeste,Beleza e Cuidados Pessoais,157.37,4,629.48,6,5
0edd84a9-773f-4bea-bc33-4bc49744496f,Masculino,33,Sudeste,Beleza e Cuidados Pessoais,22.71,1,22.71,12,4
5df0fae8-2b41-469f-b96d-16a5f867a73b,Feminino,29,Sul,Brinquedos,271.99,7,1903.93,8,2
ad443dae-4f57-4491-99f9-94fbbad9a966,Feminino,27,Sul,Eletrônicos,165.02,3,495.06,10,1
c730dd54-29fe-421e-8bca-e8e07106ee62,Feminino,33,Sudeste,Alimentos e Bebidas,294.42,5,1472.1,9,4
b615ef47-547b-4197-89bb-09ea339ec023,Masculino,28,Centro-Oeste,Alimentos e Bebidas,279.83,1,279.83,10,4
9f2e9e64-a5d3-4f4b-9af6-aebbd737d489,Masculino,54,Sudeste,Eletrônicos,1187.01,2,2374.02,6,5
117ac261-fcf4-49f1-943d-28bad8a51bb9,Feminino,26,Nordeste,Casa e Mobílias,431.49,4,1725.96,18,3
6daffda6-b405-439e-8767-b13dd418bfc4,Masculino,38,Sul,"Roupas, Calçados e Acessórios",109.62,7,767.34,13,5
3d63479a-47de-42f1-888e-16728c4bbf8c,Feminino,27,Sudeste,Casa e Mobílias,1287.97,1,1287.97,16,4
0adde323-1943-4505-a44c-b6b03fb582e6,Masculino,16,Centro-Oeste,Livros,149.9,6,899.4,7,5
467d47aa-81b6-4b7a-aef6-e591a44a5af9,Masculino,38,Centro-Oeste,Casa e Mobílias,1213.79,1,1213.79,16,4
5698e52f-73c8-494a-990a-33ae0bcba11c,Feminino,36,Sul,Alimentos e Bebidas,228.81,2,457.62,6,4
48ed8c86-fcee-4217-b424-44403c5e768d,Feminino,25,Norte,Casa e Mobílias,919.1,5,4595.5,16,2
8630b01b-8486-4ce4-9404-83174b2c594e,Feminino,28,Sudeste,Papelaria e Escritório,126.63,9,1139.67,12,3
af437787-529e-47ae-b276-dadb5e863e77,Masculino,37,Sudeste,Esporte e Lazer,250.44,5,1252.2,14,1
f7d0c89f-2514-425f-8373-2d97cca4a523,Feminino,34,Centro-Oeste,Esporte e Lazer,788.38,1,788.38,8,4
3d6aa866-4b2e-459f-bad3-7c646acc7424,Masculino,41,Norte,Papelaria e Escritório,17.83,4,71.32,10,5
18eb767f-c153-4857-9364-7b3e427c7147,Feminino,19,Centro-Oeste,Casa e Mobílias,563.09,2,1126.18,18,1
07b2a1b2-3da9-481c-bb43-39ec499ca68c,Masculino,41,Sul,Eletrônicos,453.9,5,2269.5,8,2
8809051b-e0cd-4b67-907f-f3eac9d74523,Feminino,32,Sudeste,Eletrônicos,619.53,8,4956.24,3,5
2390324f-3137-4f02-a451-c98880f924a9,Feminino,45,Centro-Oeste,Eletrônicos,398.49,1,398.49,5,5
68261b5b-7e6b-461c-93b7-446e11e069c3,Masculino,30,Norte,Eletrônicos,774.0,2,1548.0,8,5
c9eff654-381f-47b5-b19f-5f09b2d8b5e5,Masculino,37,Nordeste,Eletrônicos,225.67,3,677.01,5,4
e276c7c2-1af4-43e3-80cf-93ed3c565db8,Feminino,29,Sudeste,Eletrônicos,845.48,1,845.48,1,1
c212302f-4431-4f96-99d0-0f4b47836c7f,Feminino,33,Centro-Oeste,Papelaria e Escritório,118.19,7,827.33,14,3
e6dc0d5d-1e69-4a21-844e-aa6915c7e95e,Masculino,34,Sul,Casa e Mobílias,130.79,6,784.74,18,1
d745cd80-364f-4ac1-b330-22ffe417144f,Feminino,31,Nordeste,"Roupas, Calçados e Acessórios",904.27,1,904.27,11,4
d789ae44-36a4-4a12-9973-2196ffb05087,Feminino,33,Sudeste,Brinquedos,348.88,4,1395.52,6,4
24ec57ee-af36-433e-acd5-992802652f0d,Masculino,31,Sul,Eletrônicos,22.7,2,45.4,6,2
ba88fae5-22aa-406b-a5c5-c07a5930e28c,Feminino,30,Norte,Beleza e Cuidados Pessoais,146.53,6,879.18,10,5
b39f25f7-921e-48c2-bf27-1628f429b0d4,Feminino,28,Sudeste,Livros,330.78,4,1323.12,4,5
d1ef2479-e083-46ae-9dec-83432ddc3e0b,Masculino,49,Nordeste,Casa e Mobílias,621.6,2,1243.2,11,2
0e3efef9-08b6-4d94-8745-3191e5ddad20,Masculino,50,Norte,"Roupas, Calçados e Acessórios",181.17,1,181.17,12,1
fe2c7da6-e9bf-459f-87cc-12c189333dc6,Feminino,27,Centro-Oeste,"Roupas, Calçados e Acessórios",458.33,2,916.66,10,2
be7567df-b8a7-44d4-8c32-4cb2b975b3d9,Masculino,49,Sudeste,Casa e Mobílias,756.14,2,1512.28,16,3
535db5d6-65cf-48c1-8098-5e30d3d51341,Masculino,23,Sudeste,Beleza e Cuidados Pessoais,59.89,4,239.56,8,2
584b2ac6-b651-4477-9bb2-49a601c2b89c,Feminino,28,Sul,Eletrônicos,1944.28,1,1944.28,11,4
fcabba17-cdfe-4dee-9971-c44fe3f61d3c,Masculino,36,Nordeste,Esporte e Lazer,343.76,1,343.76,14,4
3e2e46fa-37f9-42ea-ba44-91b4c96b4080,Feminino,23,Sul,Casa e Mobílias,1224.21,4,4896.84,15,3
4039b6d1-387d-4b8e-b596-b56eae21afb4,Masculino,30,Nordeste,"Roupas, Calçados e Acessórios",171.44,9,1542.96,4,2
2fb650f2-023b-4052-9947-630517cc30c4,Masculino,33,Norte,Brinquedos,197.51,5,987.55,12,3
626e6406-dd00-41f2-b6fd-f082f338cbb8,Feminino,33,Nordeste,Esporte e Lazer,544.17,4,2176.68,10,4
06fc227e-12bb-4109-bafa-1050844abe90,Feminino,31,Nordeste,Alimentos e Bebidas,104.89,2,209.78,13,4
cd1dca77-6706-4ce2-8752-da1f48d1f3ac,Feminino,29,Sul,Ferramentas e Construção,759.97,1,759.97,12,5
0ff24c0a-846b-4c6f-baac-235a5208a35e,Feminino,23,Sul,Eletrônicos,695.78,2,1391.56,6,5
d615ed0d-5da5-4bb0-af74-a1b7a22f65bd,Masculino,22,Sudeste,Ferramentas e Construção,327.38,4,1309.52,13,5
536c1da8-bcec-4374-9f86-03da9702b3ed,Masculino,40,Sudeste,Casa e Mobílias,1097.17,5,5485.85,11,3
c91f7e84-90f7-4364-bed8-36d1b8ae5b7e,Masculino,32,Centro-Oeste,Esporte e Lazer,798.13,6,4788.78,6,5
f4f5a10f-053b-40d7-8d45-10773654f531,Masculino,37,Centro-Oeste,Casa e Mobílias,1278.69,3,3836.07,16,5
95c29589-bd82-4be7-ac4c-efd225bbb256,Feminino,33,Sul,Esporte e Lazer,882.39,5,4411.95,6,1
3818350f-52e0-48e2-855b-d6229b19bfa8,Feminino,28,Sudeste,Papelaria e Escritório,184.97,3,554.91,17,3
78cbca48-e67a-4714-a62d-bf8d40b670bf,Masculino,41,Sul,Papelaria e Escritório,145.36,3,436.08,15,2
f990befa-881e-47f4-83b1-6602b21419ad,Masculino,27,Sudeste,Eletrônicos,1381.99,5,6909.95,4,3
eb565f5c-5ecf-43b2-af53-d489e7186a8d,Feminino,25,Sul,Esporte e Lazer,503.64,7,3525.48,9,2
e2a4a851-b75f-4afc-9753-d57ac460aa9f,Feminino,29,Centro-Oeste,Beleza e Cuidados Pessoais,167.91,3,503.73,3,5
06dbb48d-f95f-49d5-821e-0870e0bdb879,Feminino,33,Nordeste,"Roupas, Calçados e Acessórios",452.44,3,1357.32,10,2
51662031-aa51-4415-8dd1-ae34da5a081e,Feminino,26,Sul,Papelaria e Escritório,134.02,7,938.14,11,4
96d30fca-5ac6-409f-acf9-28778e9524c4,Feminino,36,Sudeste,Ferramentas e Construção,515.31,2,1030.62,8,2
3fff1959-2ab5-44be-a8ee-04cade044b7d,Feminino,41,Sul,Papelaria e Escritório,117.09,5,585.45,12,4
4dd91b37-9d3f-4130-8130-4d8745e8d465,Feminino,27,Sul,Beleza e Cuidados Pessoais,247.62,3,742.86,7,4
7aa21222-a933-412a-9a4a-914ff32bd14b,Feminino,29,Sudeste,Casa e Mobílias,811.45,1,811.45,14,4
70442337-1607-4033-bec2-967765f0af22,Masculino,44,Centro-Oeste,Livros,388.08,4,1552.32,11,2
1eec76e4-938b-4b2b-9ea3-2386cb0e0a28,Feminino,30,Nordeste,Eletrônicos,90.2,2,180.4,5,5
2c2641e9-11d1-4a46-aa65-0b01db5fb3d2,Masculino,27,Nordeste,Brinquedos,313.03,7,2191.21,9,4
863bf2b7-7d55-4259-9000-bdd7bba72846,Masculino,45,Sudeste,Eletrônicos,383.84,2,767.68,6,3
7ea5958f-e74d-4e2f-b8ab-84cf13d372ef,Feminino,24,Sul,Beleza e Cuidados Pessoais,266.79,6,1600.74,9,5
0ae9bc1a-d7fb-431b-9cd1-20675ec9c0dd,Feminino,23,Sudeste,Eletrônicos,1806.13,5,9030.65,12,4
7bd80f18-c20b-4578-9402-69585f9a958a,Masculino,24,Sul,Casa e Mobílias,663.32,6,3979.92,17,1
a7873ea6-33bb-4713-9b3f-efcaf4bd3196,Feminino,30,Sudeste,Casa e Mobílias,1266.55,7,8865.85,17,1
69388c1b-f5f0-4482-ab14-23ca5493ff30,Feminino,39,Sul,Livros,166.02,2,332.04,8,4
37243545-311b-4ac0-9722-8cc458621e31,Feminino,21,Sul,Esporte e Lazer,730.32,4,2921.28,14,4
b46279d3-f903-4c43-8fc9-0fa1e12a4dfb,Feminino,36,Sudeste,Papelaria e Escritório,208.36,7,1458.52,13,4
76ecfca2-7ed4-4d1e-ab79-ca5ec66cfc05,Feminino,24,Sul,Eletrônicos,207.01,6,1242.06,7,5
67f2f58f-ae50-475d-89a0-712ebad28087,Feminino,29,Nordeste,Eletrônicos,335.26,5,1676.3,12,3
cca65f46-6f78-46dc-b945-19a88e9717b2,Feminino,30,Norte,Casa e Mobílias,422.88,1,422.88,16,1
818adb43-57f3-44ec-b449-4bbbe338f886,Feminino,28,Centro-Oeste,Casa e Mobílias,194.56,10,1945.6,16,1
7eb352d9-b47e-474b-ac1c-f2b220297de9,Masculino,35,Nordeste,"Roupas, Calçados e Acessórios",291.91,1,291.91,10,4
b41fe5d2-fe7a-410d-97cb-0eaa6a540f20,Feminino,16,Sudeste,Alimentos e Bebidas,303.04,1,303.04,9,5
50cfa61a-c450-4c2f-8b78-824a3b69f44e,Masculino,29,Nordeste,Eletrônicos,363.71,3,1091.13,4,4
6bbfede3-77bb-409d-b2d9-63edf3fd8739,Feminino,31,Sudeste,Esporte e Lazer,706.5,6,4239.0,11,3
3bc8715c-81ee-45de-b30e-f41f9aa9ab9d,Masculino,26,Nordeste,Ferramentas e Construção,134.38,5,671.9,12,2
b26f6e0e-a788-4121-b66e-eaf7c73a57e2,Feminino,25,Nordeste,Beleza e Cuidados Pessoais,159.69,2,319.38,9,4
f0ed223d-6f45-459d-8357-c4ac284a96e7,Feminino,21,Sudeste,Ferramentas e Construção,716.89,1,716.89,12,4
fb241ad5-b29a-40d0-910b-d76d92b74488,Feminino,32,Sul,"Roupas, Calçados e Acessórios",495.36,3,1486.08,10,1
57efa342-931d-45a8-8033-28905e9ad9da,Feminino,24,Centro-Oeste,Casa e Mobílias,1345.28,7,9416.96,19,3
293b704f-f2fd-48bb-8cc0-fc32ccc39962,Feminino,26,Sudeste,"Roupas, Calçados e Acessórios",461.36,7,3229.52,14,1
483497e4-e174-4636-9c63-86fe19d158ec,Masculino,30,Centro-Oeste,Eletrônicos,1289.56,6,7737.36,3,5
e6e6a147-2f7d-4406-b48f-5788d0ebc9c3,Masculino,34,Nordeste,Livros,129.8,2,259.6,8,4
f8d6bd96-421a-464a-a2f6-f4460b74bbb0,Feminino,25,Sul,Brinquedos,111.94,7,783.58,7,5
863ba4a9-ca08-4bc0-8401-ed379c80d959,Feminino,32,Sul,Eletrônicos,1108.6,1,1108.6,8,4
5ec416ba-12ab-4282-a9ab-835a02fb1969,Masculino,24,Sudeste,Eletrônicos,137.94,2,275.88,9,3
bae23e83-7703-4b31-a771-9266bd995388,Feminino,16,Centro-Oeste,Beleza e Cuidados Pessoais,141.02,1,141.02,9,1
cec7ef5c-78d7-46ff-8c70-0deccdc17802,Masculino,51,Centro-Oeste,Livros,347.88,5,1739.4,8,5
55e8efd5-80a5-49b9-ac36-069dd12d3843,Feminino,24,Norte,"Roupas, Calçados e Acessórios",289.08,2,578.16,11,3
7ba8df9c-7a92-479b-bd32-c1f6c7b48a86,Feminino,23,Sudeste,Esporte e Lazer,137.99,4,551.96,9,4
3277e8ed-035b-4fb7-bdca-da660a6a80e8,Feminino,32,Sul,Livros,156.17,2,312.34,7,5
def62792-42ce-4b21-bad3-104fb1ffd172,Masculino,41,Nordeste,"Roupas, Calçados e Acessórios",280.86,7,1966.02,7,5
5f0c7561-1d29-4409-a946-1db088e35f76,Feminino,26,Sudeste,Casa e Mobílias,513.93,2,1027.86,15,4
d1cfc02b-6a04-46b7-bbbd-01bc56902003,Feminino,20,Sudeste,Brinquedos,195.28,5,976.4,7,5
a506a9ec-7b9c-4a0a-8995-6cb57b75ee12,Feminino,26,Sudeste,Casa e Mobílias,1387.9,1,1387.9,15,5
c0dc113e-02ef-419c-85e1-1ce509fe4bc4,Feminino,36,Nordeste,Eletrônicos,1128.11,1,1128.11,3,4
d8a5eb1d-fd89-4771-9921-e80a751573ba,Masculino,44,Sudeste,Casa e Mobílias,212.84,5,1064.2,15,5
c2a4a4ae-bd5c-44d0-bf28-f62ee352f68a,Masculino,31,Norte,"Roupas, Calçados e Acessórios",717.08,6,4302.48,8,4
f28fd6ee-cfee-4d4f-bbf3-86196fdcf173,Masculino,38,Centro-Oeste,Livros,375.98,1,375.98,11,4
687fb53d-0c74-4b6e-aa70-b8927f1de4cd,Masculino,33,Centro-Oeste,Esporte e Lazer,443.45,2,886.9,11,2
87d1e923-a441-47b6-ba68-1f626a44ddfe,Masculino,47,Norte,Alimentos e Bebidas,151.56,7,1060.92,7,5
6ffd521a-9d36-40b9-864a-2cc978c3f80a,Feminino,28,Sudeste,Eletrônicos,1258.34,3,3775.02,6,5
90f65c15-6d23-42c4-9b96-e93f0709dda1,Masculino,51,Sudeste,Eletrônicos,1339.73,5,6698.65,8,2
c96b705b-640d-4159-a6de-f761600c6a61,Feminino,23,Sudeste,"Roupas, Calçados e Acessórios",569.16,3,1707.48,7,3
0be57370-e941-41ee-a9e3-ffc6d68a78fe,Feminino,32,Sul,Alimentos e Bebidas,253.3,1,253.3,9,3
5d7b4d85-ec17-4a9c-b2b3-636d0d52169c,Masculino,43,Nordeste,Eletrônicos,1205.52,2,2411.04,10,3
1e3b1656-97cf-4c60-8a97-2486bb639392,Masculino,34,Norte,Eletrônicos,1879.04,3,5637.12,9,2
2d2fd85a-7c92-4b55-be01-4766eb359387,Masculino,40,Sudeste,Eletrônicos,1397.73,3,4193.19,9,3
7b8cc0ef-f3a6-49c5-a799-d157f7d662ed,Masculino,36,Centro-Oeste,Esporte e Lazer,619.86,2,1239.72,11,5
92cba440-6e89-45da-9038-87d20091da2b,Feminino,30,Sul,Brinquedos,237.22,2,474.44,10,2
3e1137d2-cd33-4b2d-9c8a-d510928b9fcb,Masculino,30,Nordeste,Casa e Mobílias,634.96,5,3174.8,13,4
a74e4d9b-1264-4ab6-a42d-c717b31fb9d5,Feminino,27,Nordeste,Eletrônicos,158.57,5,792.85,7,5
1815ad2b-6f3e-498e-a109-3e9856160ebb,Masculino,22,Norte,Casa e Mobílias,277.19,4,1108.76,15,1
fb29f913-5aaa-4826-aec3-e5cd8721cf97,Feminino,29,Sudeste,Casa e Mobílias,1222.14,2,2444.28,12,2
0d349e06-ee2c-4147-95b5-6e24d03c3c52,Masculino,49,Nordeste,Ferramentas e Construção,229.77,4,919.08,14,5
5e7b1160-631a-4917-96dd-11bdc176c1cf,Masculino,36,Sudeste,Casa e Mobílias,1231.04,3,3693.12,12,3
0786f32a-989d-478c-a333-914a3295450d,Masculino,32,Nordeste,Alimentos e Bebidas,337.59,3,1012.77,4,5
21cd354a-f251-4831-aaaf-54ef8a75947f,Masculino,48,Sudeste,Beleza e Cuidados Pessoais,34.47,5,172.35,12,4
7e47e404-6a69-4e60-a507-5ecaa16ca015,Masculino,37,Norte,Brinquedos,135.55,3,406.65,8,4
e17aed0d-3090-490d-bbb3-b97d06ac0440,Masculino,53,Centro-Oeste,Livros,110.76,2,221.52,8,2
45cdbd32-96c0-4e3e-8df4-a8fb47d60ea3,Feminino,23,Sudeste,Esporte e Lazer,135.11,7,945.77,9,3
caae400a-9131-48ed-becf-89a9fc63485b,Feminino,45,Sudeste,Beleza e Cuidados Pessoais,176.7,5,883.5,4,4
3c9704ce-e6b9-48fa-a6b7-e87d55bd81e5,Masculino,33,Nordeste,Papelaria e Escritório,159.62,4,638.48,10,2
eaa21de3-6028-4dee-9618-d66f531402b2,Feminino,34,Sudeste,Esporte e Lazer,321.96,4,1287.84,11,1
2442c991-2b5a-4cbb-b275-e33c0ff63e56,Masculino,47,Sul,Papelaria e Escritório,104.15,5,520.75,10,3
05cde89e-b911-4479-a5aa-0f03e2357cae,Masculino,43,Centro-Oeste,Casa e Mobílias,1355.96,2,2711.92,17,4
e87ac470-d358-4c5f-a034-709be108a7e9,Feminino,31,Sudeste,Alimentos e Bebidas,238.12,6,1428.72,10,4
8f0d14c2-78ce-46c8-a85e-42a15b949563,Masculino,34,Sudeste,Eletrônicos,1972.33,2,3944.66,8,5
bc5882da-17f4-46a3-893a-932cfd04c01e,Feminino,47,Nordeste,Ferramentas e Construção,521.31,9,4691.79,16,1
36a4230c-852b-4401-b201-8e598ae245df,Feminino,24,Sudeste,Eletrônicos,1832.73,7,12829.11,4,5
0e273393-41c6-4fed-afe7-20767d379f54,Masculino,32,Nordeste,Esporte e Lazer,430.98,3,1292.94,11,4
224d8c08-534b-479a-9c3f-1a96d954b2bf,Masculino,39,Sudeste,Brinquedos,255.59,2,511.18,6,5
d5c03531-8b1b-4c0f-a63d-f702861b1b96,Masculino,37,Norte,Eletrônicos,852.81,2,1705.62,5,5
d9fd6f87-b356-4abb-9ac0-dd33075042b2,Feminino,27,Sudeste,Beleza e Cuidados Pessoais,251.4,5,1257.0,7,4
d1822228-b6da-4ce0-94b4-137a890029b7,Feminino,24,Centro-Oeste,Casa e Mobílias,692.55,6,4155.3,16,2
69ed4147-48d5-422d-855a-d0382ff7f48d,Masculino,33,Centro-Oeste,Eletrônicos,824.68,5,4123.4,9,4
a036ed85-df19-46f2-8148-b5aaf8a8c923,Feminino,19,Nordeste,Casa e Mobílias,1389.33,3,4167.99,14,5
9d090b57-c45f-44e3-a37f-5d76a3aae4ab,Feminino,38,Sudeste,Ferramentas e Construção,375.25,2,750.5,14,5
0bdd80ed-5950-4626-8c3c-b5c49ee4a752,Feminino,20,Nordeste,Esporte e Lazer,387.37,9,3486.33,9,3
fc7ca138-848e-49b8-9efe-8460bcef4554,Feminino,27,Sudeste,Eletrônicos,1743.83,4,6975.32,2,3
63e3a870-6921-41dd-893b-9a9e89a33a24,Feminino,26,Centro-Oeste,Brinquedos,215.05,5,1075.25,15,4
6dcc5fbb-e549-480d-981f-857a405c507d,Feminino,27,Sudeste,Ferramentas e Construção,497.3,1,497.3,14,4
4993b856-9d40-4d63-b15c-2316c3c8c8d0,Feminino,28,Centro-Oeste,"Roupas, Calçados e Acessórios",766.47,6,4598.82,3,4
56d20628-16b8-4b29-a772-10b80e68f27a,Masculino,42,Nordeste,Beleza e Cuidados Pessoais,142.14,1,142.14,10,2
52921f7c-0831-4b08-92f1-cc40e3ae90c6,Feminino,30,Sudeste,Papelaria e Escritório,129.45,4,517.8,13,2
8d129486-a7ef-4921-a295-6246f268b05e,Masculino,23,Sudeste,Alimentos e Bebidas,129.77,1,129.77,5,3
a5e4d93c-5b8f-4c92-b4b6-a34f732ad00c,Feminino,24,Norte,Casa e Mobílias,1153.5,2,2307.0,12,5
0a288d4b-4c2d-45c0-a04e-d5bff770318f,Feminino,23,Sul,Papelaria e Escritório,142.82,6,856.92,10,1
4be8a91c-564e-48c1-9290-1d2a3ce5c940,Feminino,40,Centro-Oeste,Alimentos e Bebidas,160.78,7,1125.46,6,5
1f7768e7-f847-43f0-add3-0a3af052ca08,Masculino,45,Sudeste,Esporte e Lazer,650.71,1,650.71,15,3
5bd5d38d-9c83-4d2b-af31-6eef2963063c,Masculino,27,Norte,Alimentos e Bebidas,140.3,5,701.5,4,3
a6737020-dd45-4d9f-98f2-959fea045fd0,Masculino,35,Sudeste,Papelaria e Escritório,53.54,4,214.16,15,1
9847c2ca-0e1e-4319-b869-e44870ece990,Masculino,38,Nordeste,Esporte e Lazer,753.61,2,1507.22,8,1
e27a6f2b-3cc3-4fc6-b0a3-4c33bf295d2c,Masculino,22,Sudeste,"Roupas, Calçados e Acessórios",545.42,1,545.42,15,4
d239b589-57b1-4899-9f5d-85822b735c29,Feminino,24,Sul,Papelaria e Escritório,127.75,5,638.75,10,1
0e19e1e1-1dcf-4d92-b2e7-b864072abb00,Feminino,26,Sudeste,Alimentos e Bebidas,125.26,2,250.52,6,5
cb019191-9d49-4d45-be5c-4c1d0ac44a25,Feminino,24,Nordeste,Casa e Mobílias,1163.49,1,1163.49,14,5
6542ec0a-5b63-4f6c-a293-bfa4f4e70c55,Feminino,31,Sudeste,Beleza e Cuidados Pessoais,284.89,7,1994.23,9,1
049c6c4d-3549-4d47-a546-f9eb9fdf518c,Feminino,33,Sudeste,"Roupas, Calçados e Acessórios",928.99,7,6502.93,11,4
72f0bb66-f7d1-4c34-913e-407422936513,Masculino,32,Nordeste,Eletrônicos,1044.15,1,1044.15,11,4
1c6ee05b-1d8a-480e-a974-5c953a910950,Feminino,26,Sudeste,Esporte e Lazer,163.85,8,1310.8,8,5
52c0b784-151e-4610-ada8-8ae577dc3ee3,Masculino,35,Sudeste,Esporte e Lazer,381.26,7,2668.82,6,3
fc718e91-19dc-42a5-b6fc-9daa4e0c5958,Feminino,24,Sudeste,Beleza e Cuidados Pessoais,274.44,2,548.88,10,3
0e7ff928-ab12-4bc9-a3df-05836f93082e,Feminino,25,Sudeste,Papelaria e Escritório,149.63,1,149.63,15,2
d10eb191-25f0-47dd-be57-68b1cc01d486,Feminino,27,Sudeste,Livros,187.96,2,375.92,13,2
bc2df92a-285a-4154-8930-2fef38f1be69,Feminino,26,Sul,Alimentos e Bebidas,359.3,5,1796.5,12,3
bf22661b-aabc-4c5f-940d-a7618373a52e,Masculino,38,Centro-Oeste,Ferramentas e Construção,197.69,6,1186.14,16,1
2259a2bf-bfef-474b-8ed7-deaba7491137,Masculino,41,Nordeste,Casa e Mobílias,1226.0,2,2452.0,16,2
42efed18-c7f3-4afc-9114-0c6d0f20276c,Feminino,27,Sudeste,Alimentos e Bebidas,110.54,5,552.7,14,3
703034f4-8a12-47f6-80d8-26afa3e8cbeb,Feminino,25,Sudeste,Eletrônicos,767.99,1,767.99,4,2
7f1ce9b9-7f27-4c2f-a9a6-3cc2ae0e7567,Masculino,26,Nordeste,Eletrônicos,835.36,1,835.36,10,4
923d7b93-d762-49ef-bfe7-72519eeada96,Masculino,50,Sudeste,Beleza e Cuidados Pessoais,150.83,5,754.15,12,2
65138933-7d92-4ddb-b218-1dbe4977d1b9,Feminino,36,Sul,Alimentos e Bebidas,179.31,2,358.62,6,5
78d7ae65-c6b9-4e80-b9ee-59697193e562,Feminino,32,Sudeste,Beleza e Cuidados Pessoais,161.36,4,645.44,9,4
8c8e41f6-6579-42ce-a9e6-df7315e97001,Feminino,19,Centro-Oeste,"Roupas, Calçados e Acessórios",597.27,4,2389.08,9,1
301e3eb7-89ac-453c-b2db-b008f7495c36,Masculino,47,Nordeste,"Roupas, Calçados e Acessórios",986.72,10,9867.2,7,4
98b6c628-bd83-4630-b905-8796b7c4db0f,Masculino,36,Norte,Esporte e Lazer,428.69,7,3000.83,10,3
b4d22d08-b240-4fec-a675-ce3024be3e6e,Feminino,28,Nordeste,Brinquedos,150.09,3,450.27,9,5
79ffb213-2d5b-4b22-afc7-cdb9aeb0a05c,Feminino,25,Sul,Papelaria e Escritório,216.73,3,650.19,14,4
459d17b2-6e20-4496-b549-64d4ef4dbdd0,Masculino,27,Nordeste,Beleza e Cuidados Pessoais,188.05,2,376.1,14,1
c06773a9-6f2d-4733-888b-e17b036c906f,Masculino,28,Sudeste,Beleza e Cuidados Pessoais,61.24,4,244.96,8,4
5ec84f12-c2ee-4fa5-8333-eadf7b1470f2,Feminino,19,Sudeste,Casa e Mobílias,367.1,4,1468.4,15,5
e32968dc-630c-4c2e-a8f2-7185c3543439,Masculino,32,Sudeste,Eletrônicos,1884.11,3,5652.33,8,3
0c83c0a0-24d3-4a3f-825a-179b7841089d,Masculino,21,Centro-Oeste,Eletrônicos,1061.61,4,4246.44,8,4
a12a78b7-8186-4a4a-8ec5-67561efdb563,Feminino,38,Sudeste,Eletrônicos,1141.19,5,5705.95,3,5
24bc8a80-d93b-4e57-8328-3eb3afb045ec,Feminino,33,Centro-Oeste,Esporte e Lazer,561.37,6,3368.22,7,4
4d5b6eaf-7920-4883-8f01-df5d83ac9614,Feminino,26,Sudeste,Eletrônicos,1246.78,8,9974.24,5,3
6783d2ae-e9b2-4463-a096-9e1461a11aec,Masculino,34,Centro-Oeste,Beleza e Cuidados Pessoais,211.53,2,423.06,8,1
ff376094-a29e-45bf-a51e-e7fa107d9543,Masculino,34,Norte,Alimentos e Bebidas,22.6,6,135.6,9,5
5f0c6b0b-2747-4694-b110-6e55963b53ea,Masculino,29,Centro-Oeste,Papelaria e Escritório,208.12,4,832.48,7,5
bd8d89f0-f58f-4627-868e-966b4eb608c9,Masculino,38,Centro-Oeste,Casa e Mobílias,810.1,2,1620.2,19,1
d35f12ad-2af2-47e9-b725-25d3fd88cd07,Masculino,43,Sudeste,Esporte e Lazer,538.07,3,1614.21,14,3
3df8d044-a023-422c-8da9-a41e63b6bedd,Masculino,39,Sudeste,Papelaria e Escritório,177.93,7,1245.51,15,4
ecb37731-99f7-4397-ab2b-cd2fb1d8d0e9,Feminino,18,Centro-Oeste,Eletrônicos,1047.83,2,2095.66,3,2
eb0cc51b-32dd-444e-968d-2a26c9aba88a,Feminino,27,Sul,Eletrônicos,257.53,6,1545.18,3,5
5fc8e089-85ae-4ff8-a6e5-5f7b0fe5784e,Masculino,39,Sul,Ferramentas e Construção,120.91,7,846.37,14,5
b7b3f8ab-f885-4173-abab-25c2bce84844,Masculino,33,Sudeste,Alimentos e Bebidas,237.93,3,713.79,3,5
57fd03d2-5472-441c-b9e5-2e61343b0e6d,Feminino,33,Sudeste,Livros,349.68,7,2447.76,7,5
1c4bedae-ed47-43b6-ad2c-768026847c42,Masculino,40,Norte,Esporte e Lazer,118.19,5,590.95,10,3
21882e3e-b2d9-4ea1-ada8-b56717c1e0ed,Masculino,41,Sudeste,Alimentos e Bebidas,41.24,3,123.72,10,4
